Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2017-09-01 00:00:00-04:00,247.9199981689453,248.3300018310547,247.6699981689453,247.83999633789062,215.40428161621094,62007000,0.0,0.0,0.0
2017-09-05 00:00:00-04:00,247.25999450683594,247.52000427246094,244.9499969482422,246.05999755859375,213.8572235107422,91398800,0.0,0.0,0.0
2017-09-06 00:00:00-04:00,246.83999633789062,247.27999877929688,246.22999572753906,246.89999389648438,214.58726501464844,57916900,0.0,0.0,0.0
2017-09-07 00:00:00-04:00,247.25,247.27000427246094,246.39999389648438,246.8699951171875,214.56121826171875,58034700,0.0,0.0,0.0
2017-09-08 00:00:00-04:00,246.5399932861328,247.11000061035156,246.3000030517578,246.5800018310547,214.3091583251953,63832800,0.0,0.0,0.0
2017-09-11 00:00:00-04:00,248.0399932861328,249.3000030517578,248.02000427246094,249.2100067138672,216.59500122070312,71364800,0.0,0.0,0.0
2017-09-12 00:00:00-04:00,249.6300048828125,250.08999633789062,249.4199981689453,250.0500030517578,217.32505798339844,56896000,0.0,0.0,0.0
2017-09-13 00:00:00-04:00,249.72000122070312,250.2100067138672,249.58999633789062,250.1699981689453,217.4293212890625,59228000,0.0,0.0,0.0
2017-09-14 00:00:00-04:00,249.8000030517578,250.32000732421875,249.60000610351562,250.08999633789062,217.3597869873047,95446300,0.0,0.0,0.0
2017-09-15 00:00:00-04:00,248.69000244140625,249.2899932861328,248.57000732421875,249.19000244140625,217.6524200439453,95432400,1.235,0.0,0.0
2017-09-18 00:00:00-04:00,249.61000061035156,250.1199951171875,249.27999877929688,249.72000122070312,218.1153106689453,46235200,0.0,0.0,0.0
2017-09-19 00:00:00-04:00,250.0,250.07000732421875,249.60000610351562,249.97000122070312,218.33372497558594,47108100,0.0,0.0,0.0
2017-09-20 00:00:00-04:00,250.07000732421875,250.19000244140625,248.9199981689453,250.05999755859375,218.41229248046875,59574100,0.0,0.0,0.0
2017-09-21 00:00:00-04:00,249.8800048828125,249.97999572753906,249.19000244140625,249.38999938964844,217.8270721435547,48211400,0.0,0.0,0.0
2017-09-22 00:00:00-04:00,249.0500030517578,249.6300048828125,249.02000427246094,249.44000244140625,217.87075805664062,51214000,0.0,0.0,0.0
2017-09-25 00:00:00-04:00,249.14999389648438,249.5500030517578,248.0800018310547,248.92999267578125,217.42532348632812,57064400,0.0,0.0,0.0
2017-09-26 00:00:00-04:00,249.4199981689453,249.6999969482422,248.80999755859375,249.0800018310547,217.55633544921875,54082000,0.0,0.0,0.0
2017-09-27 00:00:00-04:00,249.8800048828125,250.49000549316406,248.8699951171875,250.0500030517578,218.40362548828125,81001400,0.0,0.0,0.0
2017-09-28 00:00:00-04:00,249.72999572753906,250.44000244140625,249.6300048828125,250.35000610351562,218.66561889648438,44778800,0.0,0.0,0.0
2017-09-29 00:00:00-04:00,250.33999633789062,251.32000732421875,250.1300048828125,251.22999572753906,219.4342041015625,85578000,0.0,0.0,0.0
2017-10-02 00:00:00-04:00,251.49000549316406,252.32000732421875,251.2899932861328,252.32000732421875,220.38624572753906,59023000,0.0,0.0,0.0
2017-10-03 00:00:00-04:00,252.32000732421875,252.88999938964844,252.22999572753906,252.86000061035156,220.85792541503906,66810200,0.0,0.0,0.0
2017-10-04 00:00:00-04:00,252.69000244140625,253.44000244140625,252.55999755859375,253.16000366210938,221.1199951171875,55953600,0.0,0.0,0.0
2017-10-05 00:00:00-04:00,253.5399932861328,254.67999267578125,253.1999969482422,254.66000366210938,222.43014526367188,63522800,0.0,0.0,0.0
2017-10-06 00:00:00-04:00,254.14999389648438,254.6999969482422,253.85000610351562,254.3699951171875,222.17681884765625,80646000,0.0,0.0,0.0
2017-10-09 00:00:00-04:00,254.6300048828125,254.6999969482422,253.64999389648438,253.9499969482422,221.80996704101562,35803100,0.0,0.0,0.0
2017-10-10 00:00:00-04:00,254.60000610351562,255.0500030517578,253.97999572753906,254.6199951171875,222.3951873779297,43057400,0.0,0.0,0.0
2017-10-11 00:00:00-04:00,254.50999450683594,255.02000427246094,254.32000732421875,255.02000427246094,222.7445831298828,47674300,0.0,0.0,0.0
2017-10-12 00:00:00-04:00,254.66000366210938,255.05999755859375,254.3699951171875,254.63999938964844,222.4126739501953,47065100,0.0,0.0,0.0
2017-10-13 00:00:00-04:00,255.13999938964844,255.27000427246094,254.63999938964844,254.9499969482422,222.68341064453125,54800400,0.0,0.0,0.0
2017-10-16 00:00:00-04:00,255.2100067138672,255.50999450683594,254.82000732421875,255.2899932861328,222.98045349121094,38221700,0.0,0.0,0.0
2017-10-17 00:00:00-04:00,255.22999572753906,255.52000427246094,254.97999572753906,255.47000122070312,223.1376190185547,31561000,0.0,0.0,0.0
2017-10-18 00:00:00-04:00,255.89999389648438,255.9499969482422,255.5,255.72000122070312,223.35597229003906,40888300,0.0,0.0,0.0
2017-10-19 00:00:00-04:00,254.8300018310547,255.8300018310547,254.35000610351562,255.7899932861328,223.4171142578125,61903800,0.0,0.0,0.0
2017-10-20 00:00:00-04:00,256.70001220703125,257.1400146484375,255.77000427246094,257.1099853515625,224.57003784179688,89176400,0.0,0.0,0.0
2017-10-23 00:00:00-04:00,257.4800109863281,257.510009765625,256.0199890136719,256.1099853515625,223.6965789794922,63915300,0.0,0.0,0.0
2017-10-24 00:00:00-04:00,256.6000061035156,256.8299865722656,256.1499938964844,256.55999755859375,224.08966064453125,66935900,0.0,0.0,0.0
2017-10-25 00:00:00-04:00,256.17999267578125,256.30999755859375,254.0,255.2899932861328,222.98045349121094,103715300,0.0,0.0,0.0
2017-10-26 00:00:00-04:00,255.99000549316406,256.29998779296875,255.47999572753906,255.6199951171875,223.26861572265625,69798000,0.0,0.0,0.0
2017-10-27 00:00:00-04:00,256.4700012207031,257.8900146484375,255.6300048828125,257.7099914550781,225.09410095214844,85562500,0.0,0.0,0.0
2017-10-30 00:00:00-04:00,256.4700012207031,257.6000061035156,256.4100036621094,256.75,224.25563049316406,54285700,0.0,0.0,0.0
2017-10-31 00:00:00-04:00,257.17999267578125,257.44000244140625,256.80999755859375,257.1499938964844,224.60498046875,60304800,0.0,0.0,0.0
2017-11-01 00:00:00-04:00,258.0400085449219,258.42999267578125,257.07000732421875,257.489990234375,224.90199279785156,54202700,0.0,0.0,0.0
2017-11-02 00:00:00-04:00,257.4100036621094,257.75,256.19000244140625,257.5899963378906,224.98931884765625,56449500,0.0,0.0,0.0
2017-11-03 00:00:00-04:00,257.7699890136719,258.5,257.29998779296875,258.45001220703125,225.7405242919922,59589700,0.0,0.0,0.0
2017-11-06 00:00:00-05:00,258.29998779296875,259.0,258.2200012207031,258.8500061035156,226.08982849121094,49652600,0.0,0.0,0.0
2017-11-07 00:00:00-05:00,258.9700012207031,259.3500061035156,258.0899963378906,258.6700134277344,225.93263244628906,57502200,0.0,0.0,0.0
2017-11-08 00:00:00-05:00,258.4700012207031,259.2200012207031,258.1499938964844,259.1099853515625,226.31689453125,50469600,0.0,0.0,0.0
2017-11-09 00:00:00-05:00,257.7300109863281,258.3900146484375,256.3599853515625,258.1700134277344,225.4959259033203,95085500,0.0,0.0,0.0
2017-11-10 00:00:00-05:00,257.7300109863281,258.2900085449219,257.3699951171875,258.0899963378906,225.42599487304688,59984700,0.0,0.0,0.0
2017-11-13 00:00:00-05:00,257.30999755859375,258.5899963378906,257.2699890136719,258.3299865722656,225.63563537597656,50228600,0.0,0.0,0.0
2017-11-14 00:00:00-05:00,257.4100036621094,257.8500061035156,256.5199890136719,257.7300109863281,225.11160278320312,61315200,0.0,0.0,0.0
2017-11-15 00:00:00-05:00,256.6199951171875,257.2200012207031,255.6300048828125,256.44000244140625,223.98486328125,80811500,0.0,0.0,0.0
2017-11-16 00:00:00-05:00,257.5199890136719,259.0400085449219,257.4700012207031,258.6199951171875,225.8889617919922,67777000,0.0,0.0,0.0
2017-11-17 00:00:00-05:00,258.2200012207031,258.5899963378906,257.7699890136719,257.8599853515625,225.2251434326172,75756800,0.0,0.0,0.0
2017-11-20 00:00:00-05:00,258.1400146484375,258.5199890136719,257.8599853515625,258.29998779296875,225.60948181152344,48075500,0.0,0.0,0.0
2017-11-21 00:00:00-05:00,259.17999267578125,260.20001220703125,258.260009765625,259.989990234375,227.0856170654297,69176800,0.0,0.0,0.0
2017-11-22 00:00:00-05:00,260.0,260.1499938964844,259.57000732421875,259.760009765625,226.8846435546875,45033400,0.0,0.0,0.0
2017-11-24 00:00:00-05:00,260.32000732421875,260.4800109863281,260.1600036621094,260.3599853515625,227.40869140625,27856500,0.0,0.0,0.0
2017-11-27 00:00:00-05:00,260.4100036621094,260.75,260.0,260.2300109863281,227.29519653320312,52274900,0.0,0.0,0.0
2017-11-28 00:00:00-05:00,260.760009765625,262.8999938964844,260.6499938964844,262.8699951171875,229.60104370117188,98971700,0.0,0.0,0.0
2017-11-29 00:00:00-05:00,263.0199890136719,263.6300048828125,262.20001220703125,262.7099914550781,229.46131896972656,77512100,0.0,0.0,0.0
2017-11-30 00:00:00-05:00,263.760009765625,266.04998779296875,263.6700134277344,265.010009765625,231.47024536132812,127894400,0.0,0.0,0.0
2017-12-01 00:00:00-05:00,264.760009765625,265.30999755859375,260.760009765625,264.4599914550781,230.98983764648438,164390900,0.0,0.0,0.0
2017-12-04 00:00:00-05:00,266.30999755859375,266.79998779296875,264.0799865722656,264.1400146484375,230.7103729248047,94040600,0.0,0.0,0.0
2017-12-05 00:00:00-05:00,263.19000244140625,265.1499938964844,263.0400085449219,263.19000244140625,229.88059997558594,77994500,0.0,0.0,0.0
2017-12-06 00:00:00-05:00,263.29998779296875,263.7300109863281,262.7099914550781,263.239990234375,229.92425537109375,75898600,0.0,0.0,0.0
2017-12-07 00:00:00-05:00,264.07000732421875,264.42999267578125,262.94000244140625,264.07000732421875,230.649169921875,77218600,0.0,0.0,0.0
2017-12-08 00:00:00-05:00,265.1600036621094,265.5199890136719,264.0299987792969,265.510009765625,231.906982421875,76563900,0.0,0.0,0.0
2017-12-11 00:00:00-05:00,266.30999755859375,266.3800048828125,265.4800109863281,266.30999755859375,232.605712890625,83077500,0.0,0.0,0.0
2017-12-12 00:00:00-05:00,267.2099914550781,267.32000732421875,266.3500061035156,266.7799987792969,233.01620483398438,85195800,0.0,0.0,0.0
2017-12-13 00:00:00-05:00,267.05999755859375,267.55999755859375,266.6499938964844,266.75,232.99005126953125,102905400,0.0,0.0,0.0
2017-12-14 00:00:00-05:00,267.0899963378906,267.2200012207031,265.6000061035156,265.6600036621094,232.0379638671875,100666700,0.0,0.0,0.0
2017-12-15 00:00:00-05:00,265.45001220703125,267.0400085449219,265.3900146484375,266.510009765625,233.97023010253906,144610300,1.351,0.0,0.0
2017-12-18 00:00:00-05:00,268.1000061035156,268.6000061035156,267.9800109863281,268.20001220703125,235.45388793945312,83653600,0.0,0.0,0.0
2017-12-19 00:00:00-05:00,268.4800109863281,268.5299987792969,267.0899963378906,267.1700134277344,234.54969787597656,82382900,0.0,0.0,0.0
2017-12-20 00:00:00-05:00,268.2699890136719,268.3299865722656,266.69000244140625,267.0299987792969,234.42669677734375,76751500,0.0,0.0,0.0
2017-12-21 00:00:00-05:00,267.739990234375,268.3900146484375,267.29998779296875,267.5799865722656,234.90960693359375,67032300,0.0,0.0,0.0
2017-12-22 00:00:00-05:00,267.6000061035156,267.6400146484375,266.8999938964844,267.510009765625,234.84815979003906,78720900,0.0,0.0,0.0
2017-12-26 00:00:00-05:00,267.04998779296875,267.44000244140625,266.8900146484375,267.19000244140625,234.5671844482422,45244400,0.0,0.0,0.0
2017-12-27 00:00:00-05:00,267.3800048828125,267.7300109863281,267.010009765625,267.32000732421875,234.6813201904297,57751000,0.0,0.0,0.0
2017-12-28 00:00:00-05:00,267.8900146484375,267.9200134277344,267.45001220703125,267.8699951171875,235.1641845703125,45116100,0.0,0.0,0.0
2017-12-29 00:00:00-05:00,268.5299987792969,268.54998779296875,266.6400146484375,266.8599853515625,234.27752685546875,96007400,0.0,0.0,0.0
2018-01-02 00:00:00-05:00,267.8399963378906,268.80999755859375,267.3999938964844,268.7699890136719,235.95428466796875,86655700,0.0,0.0,0.0
2018-01-03 00:00:00-05:00,268.9599914550781,270.6400146484375,268.9599914550781,270.4700012207031,237.4467010498047,90070400,0.0,0.0,0.0
2018-01-04 00:00:00-05:00,271.20001220703125,272.1600036621094,270.5400085449219,271.6099853515625,238.44747924804688,80636400,0.0,0.0,0.0
2018-01-05 00:00:00-05:00,272.510009765625,273.55999755859375,271.95001220703125,273.4200134277344,240.03660583496094,83524000,0.0,0.0,0.0
2018-01-08 00:00:00-05:00,273.30999755859375,274.1000061035156,272.9800109863281,273.9200134277344,240.47549438476562,57319200,0.0,0.0,0.0
2018-01-09 00:00:00-05:00,274.3999938964844,275.25,274.0799865722656,274.5400085449219,241.01986694335938,57254000,0.0,0.0,0.0
2018-01-10 00:00:00-05:00,273.67999267578125,274.4200134277344,272.9200134277344,274.1199951171875,240.65110778808594,69574300,0.0,0.0,0.0
2018-01-11 00:00:00-05:00,274.75,276.1199951171875,274.55999755859375,276.1199951171875,242.40689086914062,62361500,0.0,0.0,0.0
2018-01-12 00:00:00-05:00,276.4200134277344,278.1099853515625,276.0799865722656,277.9200134277344,243.98719787597656,90816100,0.0,0.0,0.0
2018-01-16 00:00:00-05:00,279.3500061035156,280.0899963378906,276.17999267578125,276.9700012207031,243.15306091308594,106555100,0.0,0.0,0.0
2018-01-17 00:00:00-05:00,278.0299987792969,280.04998779296875,276.9700012207031,279.6099853515625,245.47076416015625,113258800,0.0,0.0,0.0
2018-01-18 00:00:00-05:00,279.4800109863281,279.9599914550781,278.5799865722656,279.1400146484375,245.05816650390625,100728000,0.0,0.0,0.0
2018-01-19 00:00:00-05:00,279.79998779296875,280.4100036621094,279.1400146484375,280.4100036621094,246.17303466796875,140920100,0.0,0.0,0.0
2018-01-22 00:00:00-05:00,280.1700134277344,282.69000244140625,280.1099853515625,282.69000244140625,248.1746826171875,91322400,0.0,0.0,0.0
2018-01-23 00:00:00-05:00,282.739990234375,283.6199951171875,282.3699951171875,283.2900085449219,248.70144653320312,97084700,0.0,0.0,0.0
2018-01-24 00:00:00-05:00,284.0199890136719,284.70001220703125,281.8399963378906,283.17999267578125,248.6049041748047,134816100,0.0,0.0,0.0
2018-01-25 00:00:00-05:00,284.1600036621094,284.2699890136719,282.3999938964844,283.29998779296875,248.71023559570312,84587300,0.0,0.0,0.0
2018-01-26 00:00:00-05:00,284.25,286.6300048828125,283.9599914550781,286.5799865722656,251.5897216796875,107743100,0.0,0.0,0.0
2018-01-29 00:00:00-05:00,285.92999267578125,286.42999267578125,284.5,284.67999267578125,249.9217529296875,90118300,0.0,0.0,0.0
2018-01-30 00:00:00-05:00,282.6000061035156,284.739990234375,281.2200012207031,281.760009765625,247.35829162597656,131796400,0.0,0.0,0.0
2018-01-31 00:00:00-05:00,282.7300109863281,283.29998779296875,280.67999267578125,281.8999938964844,247.48117065429688,108364800,0.0,0.0,0.0
2018-02-01 00:00:00-05:00,281.07000732421875,283.05999755859375,280.67999267578125,281.5799865722656,247.20028686523438,90102500,0.0,0.0,0.0
2018-02-02 00:00:00-05:00,280.0799865722656,280.2300109863281,275.4100036621094,275.45001220703125,241.81869506835938,173174800,0.0,0.0,0.0
2018-02-05 00:00:00-05:00,273.45001220703125,275.8500061035156,263.30999755859375,263.92999267578125,231.70523071289062,294681800,0.0,0.0,0.0
2018-02-06 00:00:00-05:00,259.94000244140625,269.70001220703125,258.70001220703125,269.1300048828125,236.2703094482422,355026800,0.0,0.0,0.0
2018-02-07 00:00:00-05:00,268.5,272.3599853515625,267.5799865722656,267.6700134277344,234.98855590820312,167376100,0.0,0.0,0.0
2018-02-08 00:00:00-05:00,268.010009765625,268.1700134277344,257.5899963378906,257.6300048828125,226.17442321777344,246449500,0.0,0.0,0.0
2018-02-09 00:00:00-05:00,260.79998779296875,263.6099853515625,252.9199981689453,261.5,229.5719451904297,283565300,0.0,0.0,0.0
2018-02-12 00:00:00-05:00,263.8299865722656,267.010009765625,261.6600036621094,265.3399963378906,232.9430694580078,143736000,0.0,0.0,0.0
2018-02-13 00:00:00-05:00,263.9700012207031,266.6199951171875,263.30999755859375,266.0,233.52247619628906,81223600,0.0,0.0,0.0
2018-02-14 00:00:00-05:00,264.30999755859375,270.0,264.29998779296875,269.5899963378906,236.6741943359375,120735700,0.0,0.0,0.0
2018-02-15 00:00:00-05:00,271.57000732421875,273.0400085449219,268.7699890136719,273.0299987792969,239.69418334960938,111200300,0.0,0.0,0.0
2018-02-16 00:00:00-05:00,272.32000732421875,275.32000732421875,272.2699890136719,273.1099853515625,239.76437377929688,160420100,0.0,0.0,0.0
2018-02-20 00:00:00-05:00,272.0299987792969,273.6700134277344,270.5,271.3999938964844,238.26309204101562,86369700,0.0,0.0,0.0
2018-02-21 00:00:00-05:00,271.8999938964844,274.7200012207031,269.94000244140625,270.04998779296875,237.07801818847656,98883700,0.0,0.0,0.0
2018-02-22 00:00:00-05:00,271.1000061035156,273.04998779296875,269.6400146484375,270.3999938964844,237.38526916503906,110511300,0.0,0.0,0.0
2018-02-23 00:00:00-05:00,271.7900085449219,274.7099914550781,271.25,274.7099914550781,241.16900634765625,92766400,0.0,0.0,0.0
2018-02-26 00:00:00-05:00,275.92999267578125,278.010009765625,275.260009765625,277.8999938964844,243.96957397460938,86491400,0.0,0.0,0.0
2018-02-27 00:00:00-05:00,278.1099853515625,278.9200134277344,274.3599853515625,274.42999267578125,240.9232177734375,99099200,0.0,0.0,0.0
2018-02-28 00:00:00-05:00,275.67999267578125,276.19000244140625,271.2900085449219,271.6499938964844,238.4827117919922,121907800,0.0,0.0,0.0
2018-03-01 00:00:00-05:00,271.4100036621094,273.1700134277344,266.0,267.70001220703125,235.0149688720703,176855100,0.0,0.0,0.0
2018-03-02 00:00:00-05:00,265.79998779296875,269.7200012207031,264.82000732421875,269.0799865722656,236.2263946533203,139083200,0.0,0.0,0.0
2018-03-05 00:00:00-05:00,267.7300109863281,272.8900146484375,267.6099853515625,272.19000244140625,238.95675659179688,97307400,0.0,0.0,0.0
2018-03-06 00:00:00-05:00,273.29998779296875,273.3900146484375,271.17999267578125,272.8800048828125,239.5625,79213200,0.0,0.0,0.0
2018-03-07 00:00:00-05:00,270.4200134277344,273.17999267578125,270.20001220703125,272.7799987792969,239.47467041015625,87063500,0.0,0.0,0.0
2018-03-08 00:00:00-05:00,273.54998779296875,274.239990234375,272.4200134277344,274.1000061035156,240.633544921875,66901200,0.0,0.0,0.0
2018-03-09 00:00:00-05:00,275.70001220703125,278.8699951171875,275.3399963378906,278.8699951171875,244.821044921875,113625300,0.0,0.0,0.0
2018-03-12 00:00:00-04:00,279.20001220703125,279.9100036621094,278.0799865722656,278.5199890136719,244.51382446289062,71924800,0.0,0.0,0.0
2018-03-13 00:00:00-04:00,279.8399963378906,280.4100036621094,276.0299987792969,276.7200012207031,242.93368530273438,91968900,0.0,0.0,0.0
2018-03-14 00:00:00-04:00,277.80999755859375,278.0199890136719,274.6700134277344,275.29998779296875,241.68701171875,105895100,0.0,0.0,0.0
2018-03-15 00:00:00-04:00,275.8800048828125,276.6099853515625,274.42999267578125,275.0,241.42369079589844,83433000,0.0,0.0,0.0
2018-03-16 00:00:00-04:00,274.5,275.3900146484375,274.1400146484375,274.20001220703125,241.6854248046875,100343700,1.097,0.0,0.0
2018-03-19 00:00:00-04:00,273.3500061035156,274.3999938964844,268.6199951171875,270.489990234375,238.4153289794922,109208400,0.0,0.0,0.0
2018-03-20 00:00:00-04:00,270.94000244140625,271.6700134277344,270.17999267578125,270.95001220703125,238.82083129882812,59757300,0.0,0.0,0.0
2018-03-21 00:00:00-04:00,270.8999938964844,273.2699890136719,270.19000244140625,270.42999267578125,238.36244201660156,78709600,0.0,0.0,0.0
2018-03-22 00:00:00-04:00,267.9100036621094,268.8699951171875,263.3599853515625,263.6700134277344,232.4040985107422,148785900,0.0,0.0,0.0
2018-03-23 00:00:00-04:00,264.1700134277344,264.5400085449219,257.8299865722656,258.04998779296875,227.45045471191406,183534800,0.0,0.0,0.0
2018-03-26 00:00:00-04:00,262.1300048828125,265.42999267578125,259.4100036621094,265.1099853515625,233.6732940673828,141956100,0.0,0.0,0.0
2018-03-27 00:00:00-04:00,266.1700134277344,266.7699890136719,258.8399963378906,260.6000061035156,229.69805908203125,129941400,0.0,0.0,0.0
2018-03-28 00:00:00-04:00,260.75,262.6400146484375,258.5799865722656,259.8299865722656,229.01939392089844,146452300,0.0,0.0,0.0
2018-03-29 00:00:00-04:00,261.1199951171875,265.260009765625,259.8399963378906,263.1499938964844,231.94577026367188,111601600,0.0,0.0,0.0
2018-04-02 00:00:00-04:00,262.54998779296875,263.1300048828125,254.6699981689453,257.4700012207031,226.93930053710938,186286300,0.0,0.0,0.0
2018-04-03 00:00:00-04:00,258.8699951171875,261.30999755859375,256.8399963378906,260.7699890136719,229.84791564941406,119956900,0.0,0.0,0.0
2018-04-04 00:00:00-04:00,256.75,264.3599853515625,256.6000061035156,263.55999755859375,232.3070831298828,123715300,0.0,0.0,0.0
2018-04-05 00:00:00-04:00,265.54998779296875,266.6400146484375,264.32000732421875,265.6400146484375,234.14047241210938,82652600,0.0,0.0,0.0
2018-04-06 00:00:00-04:00,263.4200134277344,265.1099853515625,258.0,259.7200012207031,228.9224090576172,179521200,0.0,0.0,0.0
2018-04-09 00:00:00-04:00,261.3699951171875,264.8399963378906,259.94000244140625,261.0,230.05072021484375,105442900,0.0,0.0,0.0
2018-04-10 00:00:00-04:00,264.2699890136719,266.0400085449219,262.9800109863281,265.1499938964844,233.70860290527344,103529000,0.0,0.0,0.0
2018-04-11 00:00:00-04:00,263.4700012207031,265.6400146484375,263.3900146484375,263.760009765625,232.48336791992188,91140200,0.0,0.0,0.0
2018-04-12 00:00:00-04:00,265.260009765625,267.0,265.05999755859375,265.92999267578125,234.3961181640625,68890500,0.0,0.0,0.0
2018-04-13 00:00:00-04:00,267.4100036621094,267.5400085449219,264.010009765625,265.1499938964844,233.70860290527344,85079200,0.0,0.0,0.0
2018-04-16 00:00:00-04:00,267.0,268.20001220703125,266.07000732421875,267.3299865722656,235.6300048828125,63405300,0.0,0.0,0.0
2018-04-17 00:00:00-04:00,269.3299865722656,270.8699951171875,268.75,270.19000244140625,238.15089416503906,64682000,0.0,0.0,0.0
2018-04-18 00:00:00-04:00,270.69000244140625,271.29998779296875,269.8699951171875,270.3900146484375,238.3271942138672,57303900,0.0,0.0,0.0
2018-04-19 00:00:00-04:00,269.6499938964844,269.8800048828125,267.7200012207031,268.8900146484375,237.00506591796875,77655900,0.0,0.0,0.0
2018-04-20 00:00:00-04:00,268.80999755859375,269.05999755859375,265.6099853515625,266.6099853515625,234.99537658691406,99953100,0.0,0.0,0.0
2018-04-23 00:00:00-04:00,267.260009765625,267.8900146484375,265.3500061035156,266.57000732421875,234.9601593017578,65558000,0.0,0.0,0.0
2018-04-24 00:00:00-04:00,267.7300109863281,267.9800109863281,261.2799987792969,262.9800109863281,231.79591369628906,112885500,0.0,0.0,0.0
2018-04-25 00:00:00-04:00,262.9100036621094,264.1300048828125,260.8500061035156,263.6300048828125,232.3688201904297,103840900,0.0,0.0,0.0
2018-04-26 00:00:00-04:00,264.7900085449219,267.25,264.2900085449219,266.30999755859375,234.7310791015625,67731900,0.0,0.0,0.0
2018-04-27 00:00:00-04:00,267.0,267.3399963378906,265.5,266.55999755859375,234.95135498046875,57053600,0.0,0.0,0.0
2018-04-30 00:00:00-04:00,267.260009765625,267.8900146484375,264.42999267578125,264.510009765625,233.14447021484375,82182300,0.0,0.0,0.0
2018-05-01 00:00:00-04:00,263.8699951171875,265.1000061035156,262.1099853515625,264.9800109863281,233.55873107910156,74203400,0.0,0.0,0.0
2018-05-02 00:00:00-04:00,264.760009765625,265.67999267578125,262.760009765625,263.20001220703125,231.9897918701172,86368900,0.0,0.0,0.0
2018-05-03 00:00:00-04:00,262.260009765625,263.3599853515625,259.04998779296875,262.6199951171875,231.47862243652344,136311500,0.0,0.0,0.0
2018-05-04 00:00:00-04:00,261.5199890136719,266.7900085449219,261.1499938964844,266.0199890136719,234.4754180908203,91222100,0.0,0.0,0.0
2018-05-07 00:00:00-04:00,266.8900146484375,268.0199890136719,266.1099853515625,266.9200134277344,235.2686004638672,55304900,0.0,0.0,0.0
2018-05-08 00:00:00-04:00,266.5,267.3299865722656,265.1499938964844,266.9200134277344,235.2686004638672,67499200,0.0,0.0,0.0
2018-05-09 00:00:00-04:00,267.67999267578125,269.8699951171875,267.0899963378906,269.5,237.54270935058594,59666100,0.0,0.0,0.0
2018-05-10 00:00:00-04:00,270.3399963378906,272.3900146484375,270.2200012207031,272.0199890136719,239.76394653320312,72063900,0.0,0.0,0.0
2018-05-11 00:00:00-04:00,272.1600036621094,273.1499938964844,271.5799865722656,272.8500061035156,240.49549865722656,59871500,0.0,0.0,0.0
2018-05-14 00:00:00-04:00,273.3399963378906,274.0799865722656,272.3599853515625,272.9800109863281,240.61013793945312,54790600,0.0,0.0,0.0
2018-05-15 00:00:00-04:00,271.5899963378906,271.6099853515625,270.0299987792969,271.1000061035156,238.95310974121094,87036100,0.0,0.0,0.0
2018-05-16 00:00:00-04:00,271.1400146484375,272.760009765625,271.1099853515625,272.239990234375,239.95787048339844,53942600,0.0,0.0,0.0
2018-05-17 00:00:00-04:00,271.94000244140625,273.2300109863281,271.1300048828125,272.010009765625,239.75511169433594,56536400,0.0,0.0,0.0
2018-05-18 00:00:00-04:00,271.6199951171875,272.0299987792969,270.92999267578125,271.3299865722656,239.15574645996094,64368000,0.0,0.0,0.0
2018-05-21 00:00:00-04:00,273.010009765625,273.9800109863281,272.57000732421875,273.3699951171875,240.95384216308594,58025900,0.0,0.0,0.0
2018-05-22 00:00:00-04:00,273.9599914550781,274.25,272.239990234375,272.6099853515625,240.28396606445312,52966400,0.0,0.0,0.0
2018-05-23 00:00:00-04:00,271.1700134277344,273.3900146484375,270.989990234375,273.3599853515625,240.9449920654297,64694200,0.0,0.0,0.0
2018-05-24 00:00:00-04:00,272.9100036621094,273.2200012207031,270.7799987792969,272.79998779296875,240.45135498046875,76043800,0.0,0.0,0.0
2018-05-25 00:00:00-04:00,272.1499938964844,272.8599853515625,271.5799865722656,272.1499938964844,239.87850952148438,56374800,0.0,0.0,0.0
2018-05-29 00:00:00-04:00,270.30999755859375,271.1700134277344,267.760009765625,269.0199890136719,237.1196746826172,115908600,0.0,0.0,0.0
2018-05-30 00:00:00-04:00,270.5,273.1099853515625,270.4200134277344,272.6099853515625,240.28396606445312,69678400,0.0,0.0,0.0
2018-05-31 00:00:00-04:00,272.1499938964844,272.489990234375,270.260009765625,270.94000244140625,238.81198120117188,93519900,0.0,0.0,0.0
2018-06-01 00:00:00-04:00,272.4100036621094,273.94000244140625,272.3299865722656,273.6000061035156,241.15660095214844,71258400,0.0,0.0,0.0
2018-06-04 00:00:00-04:00,274.5299987792969,275.19000244140625,274.260009765625,274.8999938964844,242.30239868164062,45385200,0.0,0.0,0.0
2018-06-05 00:00:00-04:00,275.04998779296875,275.5299987792969,274.17999267578125,275.1000061035156,242.47874450683594,51135000,0.0,0.0,0.0
2018-06-06 00:00:00-04:00,275.7900085449219,277.5199890136719,275.0899963378906,277.3999938964844,244.50596618652344,62732200,0.0,0.0,0.0
2018-06-07 00:00:00-04:00,277.95001220703125,278.2799987792969,276.3399963378906,277.3699951171875,244.47950744628906,72969400,0.0,0.0,0.0
2018-06-08 00:00:00-04:00,276.8500061035156,278.25,276.6600036621094,278.19000244140625,245.20233154296875,72139700,0.0,0.0,0.0
2018-06-11 00:00:00-04:00,278.44000244140625,279.3699951171875,278.30999755859375,278.55999755859375,245.52842712402344,58892500,0.0,0.0,0.0
